order_id,delivered,delivered_by,release_time,deadline,completion_time,is_late,x,y
894,1,16,54,70,62,0,2.8343094648604628,4.038498823208107
895,1,44,94,118,100,0,1.2308756927274205,1.1076285210325987
896,1,33,93,114,100,0,4.200550293903277,0.6715291619144442
897,1,3,39,56,44,0,2.3142418803780513,1.7937080105679837
898,1,15,107,120,113,0,0.8788508044761267,3.0331383303543062
899,1,36,93,130,98,0,4.456485194661395,0.9821596467209848
900,1,13,108,129,112,0,3.6371268360093216,4.460525923171278
901,1,23,98,117,103,0,4.063211999158952,2.894503936362805
902,1,33,69,96,74,0,2.7579699926307915,2.7173466195905926
903,1,17,114,145,127,0,0.743164918043413,1.9624917292336614
904,1,40,64,92,71,0,4.285820770673422,0.6694062972329978
905,1,27,30,84,35,0,1.8193277903708545,0.05295841629350484
906,1,5,17,38,22,0,3.42080828420235,3.7860303563675535
907,1,26,111,154,114,0,2.8317862729993397,2.829062665232021
908,1,36,97,122,103,0,4.695876291349364,0.2020991302586761
909,1,24,85,101,99,0,1.3217855755029313,1.1700933442565957
910,1,38,112,130,116,0,1.9404655497399799,4.589509720155725
911,1,42,81,126,86,0,0.5161250644824,4.842207004181031
912,1,36,48,68,53,0,2.89315717460029,2.8508007591161806
913,1,5,9,35,14,0,2.938394123812636,4.491133087704668
914,1,41,51,79,59,0,4.863370541752965,1.114496272667191
915,1,33,77,85,80,0,2.4343078133708778,2.4105504485656297
916,1,44,65,86,73,0,2.1994935037793892,1.149953830133685
917,1,48,77,100,84,0,0.7512020389328028,0.786786763452848
918,1,6,42,66,54,0,3.305548214552787,2.073068425475531
919,1,33,75,89,86,0,3.376147131577679,2.395105816822646
920,1,10,73,100,81,0,0.1122301907714568,0.21572165667582688
921,1,44,73,88,80,0,3.147702124440775,0.19595432619741782
922,1,7,51,80,58,0,1.2912982300835423,0.9001876978814854
923,1,13,93,117,105,0,3.188113533654065,4.392544914765183
924,1,37,77,127,94,0,4.73626934311347,1.0829670894594252
925,1,19,76,91,83,0,0.8528339199484813,4.151817873521404
926,1,42,21,42,26,0,3.1160586945581716,2.5540245422914882
927,1,2,8,27,15,0,4.611759724224736,2.982666812486797
928,1,14,66,119,83,0,0.6610659922871781,0.0828131363670731
929,1,39,77,96,81,0,3.42183915599417,4.132570927946314
930,1,16,112,140,116,0,4.508041091812706,2.999068984353414
931,1,0,84,97,88,0,3.7619157551793903,0.4659498290062297
932,1,1,83,111,88,0,4.484844764237658,3.8743521153390166
933,1,48,67,100,75,0,1.8518872512439004,0.21719141668240738
934,1,9,44,73,50,0,2.4106172393841883,3.8433583595319276
935,1,21,73,89,79,0,4.539294382987142,4.185952570166721
936,1,15,116,158,122,0,1.272590140891866,3.829294451792273
937,1,46,32,39,35,0,2.9914617492544022,2.7186551097276324
938,1,4,0,23,9,0,2.889935729002231,0.5891430199057551
939,1,16,46,62,49,0,3.4388336838888804,1.5795085731463532
940,1,33,109,136,113,0,3.2578796738896587,1.2681636311599198
941,1,49,87,108,91,0,1.8282204721823585,1.3778027143999438
942,1,16,61,78,67,0,2.066140791479682,3.9189420848176875
943,1,32,44,69,49,0,1.2688882272134816,1.5332654333729723
944,1,46,84,100,89,0,3.6789121530230533,4.274994614117984
945,1,28,20,35,24,0,2.2329743870760965,3.4965572114752668
946,1,1,78,109,81,0,3.930405614466885,4.0042686667507965
947,1,38,81,95,84,0,0.2602639854229244,1.945518402925515
948,1,8,76,96,93,0,4.116277327587024,2.3583433004417187
949,1,49,77,93,83,0,1.3154599898222923,1.85417563021331
950,1,31,83,115,102,0,4.65342495532513,2.0032242914276415
951,1,37,99,151,104,0,4.817649111057541,0.28731517291500586
952,1,48,84,132,91,0,2.194860242706179,1.008536214030073
953,1,30,76,109,83,0,1.430032558543477,0.16804675698129212
954,1,27,4,35,14,0,1.1583548640903079,0.8474144590655108
955,1,40,35,64,41,0,0.0014363592731170272,0.7872238042519542
956,1,4,25,53,29,0,3.348310231981542,2.0272548342526022
957,1,46,70,88,85,0,3.5181096221736508,4.59588710554562
958,1,25,28,50,34,0,1.7373754442962874,4.0775743974934455
959,1,0,0,13,4,0,2.273795043293902,2.01978234853248
960,1,15,64,71,71,0,2.53119048127774,2.793153564348294
961,1,20,112,147,115,0,4.014711212861787,4.783546747926376
962,1,8,48,77,53,0,2.874469393869545,3.4709593073565004
963,1,24,99,125,103,0,1.2163662820113181,1.6983038172587273
964,1,21,61,76,70,0,4.482619113729392,4.3101163963731635
965,1,28,28,50,33,0,1.9133662295960558,3.9432800931557277
966,1,33,45,64,50,0,4.000806969245176,2.0621298609467473
967,1,16,36,52,42,0,3.504092761582771,1.3167484569645527
968,1,24,60,79,74,0,0.38014410266844545,4.656981199178313
969,1,18,95,119,99,0,4.471581264351033,1.3453789123439952
970,1,14,94,109,99,0,2.4949967018184154,0.998332695471546
971,1,40,31,75,35,0,1.0338931616100493,1.0138327939413667
972,1,44,117,138,122,0,0.7799778423807946,0.5334464505269559
973,1,28,69,115,74,0,3.0691348763787625,3.821221063177635
974,1,43,114,162,123,0,1.8559826769183378,1.5770845298595866
975,1,40,97,138,105,0,4.343844178122767,2.4540267580327333
976,1,49,16,32,21,0,1.9893974893574706,3.750846928978904
977,1,8,64,72,72,0,2.3916003830602173,2.703839727959135
978,1,41,66,97,79,0,2.2859801715801353,0.6018409020544796
979,1,49,48,75,59,0,0.042093024098127096,3.3705153022241734
980,1,37,23,46,27,0,1.8080116291634023,4.309210116405068
981,1,49,43,72,50,0,1.3470411476249007,4.7926340853081655
982,1,2,96,117,103,0,2.119714402054715,2.0954647176233165
983,1,40,16,56,31,0,1.3981476594034203,0.8994461436349793
984,1,5,102,120,106,0,4.070953320706998,3.6040772970746864
985,1,14,102,140,110,0,4.281543693724401,0.9803160706849295
986,1,29,53,85,59,0,2.364935122641487,0.04871145548698552
987,1,1,100,121,103,0,2.585034874602503,3.602801647623153
988,1,31,50,59,55,0,2.810692260358556,2.8391725960265584
989,1,17,60,99,68,0,0.300181888620083,4.069090346034232
990,1,0,46,70,52,0,2.2492740953189587,1.673282692572814
991,1,16,2,29,13,0,4.659222878888841,1.288574127262096
992,1,9,25,58,30,0,4.3368429198706835,4.81558280458957
993,1,30,99,115,103,0,3.2456547594978753,0.8726941786472919
994,1,25,94,111,103,0,3.3659642007367507,2.4374687215218085
995,1,45,80,116,86,0,1.9053549920642288,1.4326178827789455
996,1,28,53,83,62,0,3.2029032635583405,4.6428333348552995
997,1,14,10,25,21,0,2.0238636005260338,4.535365256344679
998,1,7,90,106,96,0,1.5674103169470366,3.2650654871522016
999,1,32,110,158,116,0,1.3562405067567451,2.2244919382398587
